No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Salinggoha;7209081001;Salinggoha;72.09.09.2002
2;Malapo;7209081002;Malapo;72.09.09.2004
3;Pasokan;7209081003;Pasokan;72.09.09.2005
4;Katogop;7209081004;Katogop;72.09.09.2007
5;Kondongan;7209081005;Kondongan;72.09.09.2006
6;Biga;7209081006;Biga;72.09.09.2001
7;Tingki;7209081007;Tingki;72.09.09.2003
8;Tongidon;7209081008;Tongidon;72.09.09.2008
