No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Boni;9108061001;Boni;92.05.14.2003
2;Warwanai;9108061002;Warmanai;92.05.14.2001
3;Mnier;9108061003;Mnier;92.05.14.2002
4;Warkori;9108061004;Warkori;92.05.14.2004
