No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Blang Mangat;1174010;Blang Mangat;11.73.03
2;Muara Dua;1174020;Muara Dua;11.73.01
3;Muara Satu;1174021;Muara Satu;11.73.04
4;Banda Sakti;1174030;Banda Sakti;11.73.02
