No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Meos Mangguandi;9409031001;Mias Mangguandi;91.06.19.2001
2;Supraima;9409031002;Supraima;91.06.19.2002
3;Samber Pasi;9409031003;Samber Pasi;91.06.19.2003
4;Pasi;9409031004;Pasi;91.06.19.2004
5;Karabai;9409031005;Karabai;91.06.19.2006
6;Mbromsi;9409031006;Mbromsi;91.06.19.2005
7;Nyansoren;9409031007;Nyansoren;91.06.19.2008
8;Saribra;9409031008;Saribra;91.06.19.2007
9;Padaido;9409031009;Padaido;91.06.19.2010
10;Yeri;9409031010;Yeri;91.06.19.2011
11;Sasari;9409031011;Sasarari;91.06.19.2009
12;Yen Manaina;9409031012;Yen Manaina;91.06.19.2013
13;Anobo;9409031013;Anobo;91.06.19.2012
