No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ujung Saribu;1209011001;Ujung Saribu;12.08.31.2001
2;Silimakuta Barat;1209011002;Silimakuta Barat;12.08.31.2002
3;Siboras;1209011003;Siboras;12.08.31.2003
4;Ujung Mariah;1209011004;Ujung Mariah;12.08.31.2009
5;Mardinding;1209011005;Mardingding;12.08.31.2004
6;Naga Saribu;1209011006;Naga Saribu;12.08.31.2005
7;Saribujandi;1209011007;Saribu Jandi;12.08.31.2007
8;Naga Mariah;1209011008;Sinar Naga Mariah;12.08.31.2008
9;Bandar Saribu;1209011009;Bandar Saribu;12.08.31.2010
10;Naga Bosar;1209011010;Naga Bosar;12.08.31.2011
