No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kresno Widodo;1809070001;Kresno Widodo;18.09.03.2007
2;Gedung Gumanti;1809070002;Gedung Gumanti;18.09.03.2006
3;Kejadian;1809070003;Kejadian;18.09.03.2002
4;Bumiagung;1809070004;Bumi Agung;18.09.03.2001
5;Batang Hari Ogan;1809070005;Batang Hari Ogan;18.09.03.2003
6;Rejoagung;1809070006;Rejo Agung;18.09.03.2013
7;Kota Agung;1809070007;Kota Agung;18.09.03.2014
8;Negara Ratuwates;1809070008;Negea Ratu Wates;18.09.03.2004
9;Gunung Sugih Baru;1809070009;Gunung Sugih Baru;18.09.03.2005
10;Margo Mulyo;1809070010;Margo Mulyo;18.09.03.2012
11;Trimulyo;1809070011;Trimulyo;18.09.03.2015
12;Sinar Jati;1809070012;Sinarjati;18.09.03.2008
13;Margo Rejo;1809070013;Margo Rejo;18.09.03.2009
14;Gerning;1809070014;Gerning;18.09.03.2010
15;Panca Bakti;1809070015;Panca Bakti;18.09.03.2011
