No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Telukawur;3320070001;Telukawur;33.20.11.2008
2;Semat;3320070002;Semat;33.20.11.2007
3;Platar;3320070003;Platar;33.20.11.2006
4;Mangunan;3320070004;Mangunan;33.20.11.2005
5;Petekeyan;3320070005;Petekeyan;33.20.11.2004
6;Sukodono;3320070006;Sukodono;33.20.11.2003
7;Langon;3320070007;Langon;33.20.11.2002
8;Ngabul;3320070008;Ngabul;33.20.11.2001
9;Tahunan;3320070009;Tahunan;33.20.11.2012
10;Mantingan;3320070010;Mantingan;33.20.11.2011
11;Demangan;3320070011;Demangan;33.20.11.2009
12;Tegalsambi;3320070012;Tegalsambi;33.20.11.2010
13;Krapyak;3320070013;Krapyak;33.20.11.2015
14;Senenan;3320070014;Senenan;33.20.11.2014
15;Kecapi;3320070015;Kecapi;33.20.11.2013
