No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kedai Susoh;1112040001;Kedai Susoh;11.12.04.2015
2;Panjang Baru;1112040002;Panjang Baru;11.12.04.2016
3;Kedai Palak Kerambil;1112040003;Kedai Palak Kerambil;11.12.04.2017
4;Ladang;1112040004;Ladang;11.12.04.2018
5;Padang Panjang;1112040005;Padang Panjang;11.12.04.2026
6;Rubek Meupayong;1112040006;Rubek Meupayong;11.12.04.2027
7;Cot Mancang;1112040007;Cot Mancang;11.12.04.2028
8;Lampoh Drien;1112040008;Lampoh Drien;11.12.04.2025
9;Meunasah;1112040009;Meunasah;11.12.04.2024
10;Blang Dalam;1112040010;Blang Dalam;11.12.04.2023
11;Palak Hulu;1112040011;Palak Hulu;11.12.04.2004
12;Palak Hilir;1112040012;Palak Hilir;11.12.04.2005
13;Rumah Dua Lapis;1112040013;Rumah Dua Lapis;11.12.04.2007
14;Durian Jangek;1112040014;Durian Jangek;11.12.04.2006
15;Baharu;1112040015;Baharu;11.12.04.2010
16;Pinang;1112040016;Pinang;11.12.04.2008
17;Rumah Panjang;1112040017;Rumah Panjang;11.12.04.2009
18;Padang Baru;1112040018;Padang Baru;11.12.04.2012
19;Pulau Kayu;1112040019;Pulau Kayu;11.12.04.2013
20;Ujung Padang;1112040020;Ujung Padang;11.12.04.2014
21;Pawoh;1112040021;Pawoh;11.12.04.2011
22;Barat;1112040022;Barat;11.12.04.2003
23;Durian Rampak;1112040023;Durian Rampak;11.12.04.2002
24;Pantai Perak;1112040024;Pantai Perak;11.12.04.2001
25;Padang Hilir;1112040025;Padang Hilir;11.12.04.2022
26;Gadang;1112040026;Gadang;11.12.04.2021
27;Tangah;1112040027;Tangah;11.12.04.2020
28;Kepala Bandar;1112040028;Kepala Bandar;11.12.04.2019
29;Geulima Jaya;1112040029;Geulima Jaya;11.12.04.2029
