No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Negeri Ratu;1806071001;Negeri Ratu;18.03.15.2009
2;Pakuan Agung;1806071002;Pakuon Agung;18.03.15.2010
3;Banjar Ratu;1806071003;Banjar Ratu;18.03.15.2008
4;Banjar Negeri;1806071004;Banjar Negeri;18.03.15.2007
5;Negeri Ujung Karang;1806071005;Negeri Ujung Karang;18.03.15.2001
6;Bandar Agung;1806071006;Bandar Agung;18.03.15.2002
7;Karang Sari;1806071007;Karang Sari;18.03.15.2003
8;Karang Sakti;1806071008;Karang Sakti;18.03.15.2005
9;Karang Rejo Ii;1806071009;Karang Rejo Ii;18.03.15.2004
10;Karang Mulyo;1806071010;Karang Mulyo;18.03.15.2006
11;Sumber Agung;1806071011;Sumber Agung;18.03.15.2011
