No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cisumur;3301100001;Cisumur;33.01.10.2003
2;Sidaurip;3301100002;Sidaurip;33.01.10.2008
3;Gintungreja;3301100003;Gintungreja;33.01.10.2009
4;Layansari;3301100004;Layansari;33.01.10.2010
5;Gandrungmanis;3301100005;Gandrungmanis;33.01.10.2002
6;Bulusari;3301100006;Bulusari;33.01.10.2011
7;Gandrungmangu;3301100007;Gandrungmangu;33.01.10.2001
8;Wringinharjo;3301100008;Wringinharjo;33.01.10.2013
9;Karanganyar;3301100009;Karanganyar;33.01.10.2004
10;Muktisari;3301100010;Muktisari;33.01.10.2012
11;Kertajaya;3301100011;Kertajaya;33.01.10.2014
12;Cinangsi;3301100012;Cinangsi;33.01.10.2005
13;Karanggintung;3301100013;Karanggintung;33.01.10.2006
14;Rungkang;3301100014;Rungkang;33.01.10.2007
