No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tatah Pemangkih Laut;6303030014;Pemangkih Laut;63.03.02.2005
2;Tatah Belayung Baru;6303030015;Belayung Baru;63.03.02.2017
3;Pasar Kemis;6303030016;Pasar Kamis;63.03.02.2014
4;Banua Hanyar;6303030017;Benua Hanyar;63.03.02.2021
5;Mekar Raya;6303030018;Mekar Raya;63.03.02.2022
6;Sungai Lakum;6303030019;Sungai Lakum;63.03.02.2007
7;Mandar Sari;6303030020;Mandarsari;63.03.02.1015
8;Manarap Baru;6303030021;Manarap Baru;63.03.02.2009
9;Manarap Tengah;6303030022;Manarap Tengah;63.03.02.2016
10;Manarap Lama;6303030023;Manarap Lama;63.03.02.1008
11;Simpang Empat;6303030024;Simpang Empat;63.03.02.2006
12;Kertak Hanyar Ii;6303030025;Kertak Hanyar Ii;63.03.02.2010
13;Kertak Hanyar I;6303030026;Kertak Hanyar I;63.03.02.1001
