No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tina;9418071001;Tina;91.14.38.2003
2;Mili;9418071002;Mili;91.14.38.2009
3;Telalome;9418071003;Telelomi;91.14.38.2004
4;Milineri;9418071004;Milineri;91.14.38.2008
5;Baganagapura;9418071005;Baganagapur;91.14.38.2007
6;Gayarai;9418071006;---;---
7;Kopenawi;9418071007;Kopenawai;91.14.38.2005
8;Banggeri;9418071008;Banggeri;91.14.38.2001
9;Igari;9418071009;Igari;91.14.38.2002
10;Wunggi;9418071010;Wunggi;91.14.38.2006
