No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sugi Waras;1604121001;Sugi Waras;16.04.21.2001
2;Tanjung Periuk;1604121002;Tanjung Periuk;16.04.21.2002
3;Tanjung Karangan;1604121003;Tanjung Karangan;16.04.21.2003
4;Muara Tandi;1604121004;Muara Tandi;16.04.21.2004
5;Darmo;1604121005;Darmo;16.04.21.2005
6;Endikat Ilir;1604121006;Indikat Ilir;16.04.21.2006
7;Tanjung Baru;1604121007;Tanjung Baru;16.04.21.2007
8;Ngalam Baru;1604121008;Ngalam Baru;16.04.21.2009
9;Mandi Angin;1604121009;Mandi Angin;16.04.21.2008
10;Tanjung Dalam;1604121010;Tanjung Dalam;16.04.21.2011
11;Tanah Pilih;1604121011;Tanah Pilih;16.04.21.2012
12;Tanjung Beringin;1604121012;Tanjung Beringin;16.04.21.2013
13;Batay;1604121013;Batay;16.04.21.2014
14;Sukarami;1604121014;Sukarami;16.04.21.2010
15;Suka Makmur;1604121015;Suka Makmur;16.04.21.2015
