No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sadeng Rejo;3514200001;Sadengrejo;35.14.23.2001
2;Pandan Rejo;3514200002;Pandanrejo;35.14.23.2002
3;Ketegan;3514200003;Ketegan;35.14.23.2003
4;Toyaning;3514200004;Toyaning;35.14.23.2004
5;Arjosari;3514200005;Arjosari;35.14.23.2005
6;Kemantren Rejo;3514200006;Kemantren Rejo;35.14.23.2014
7;Segoro Puro;3514200007;Segoropuro;35.14.23.2015
8;Patuguran;3514200008;Patuguhan;35.14.23.2013
9;Rejosolor;3514200009;Rejoso Lor;35.14.23.2012
10;Kawis Rejo;3514200010;Kawisrejo;35.14.23.2006
11;Rejoso Kidul;3514200011;Rejoso Kidul;35.14.23.2007
12;Kedung Bako;3514200012;Kedungbako;35.14.23.2011
13;Manik Rejo;3514200013;Manikrejo;35.14.23.2008
14;Karang Pandan;3514200014;Karangpandan;35.14.23.2009
15;Sambirejo;3514200015;Sambirejo;35.14.23.2010
16;Jarangan;3514200016;Jarangan;35.14.23.2016
