No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karanggan;3201190001;Karanggan;32.01.02.2010
2;Gunung Putri;3201190002;Gunung Putri;32.01.02.2004
3;Tlajung Udik;3201190003;Tlajung Udik;32.01.02.2006
4;Bojong Nangka;3201190004;Bojong Nangka;32.01.02.2005
5;Cicadas;3201190005;Cicadas;32.01.02.2007
6;Wanaherang;3201190006;Wanaherang;32.01.02.2001
7;Cikeas Udik;3201190007;Cikeas Udik;32.01.02.2008
8;Nagrak;3201190008;Nagrak;32.01.02.2009
9;Ciangsana;3201190009;Ciangsana;32.01.02.2003
10;Bojong Kulur;3201190010;Bojong Kulur;32.01.02.2002
