No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Munggu;1610010004;Munggu;16.10.01.2005
2;Seri Menanti;1610010005;Seri Menanti;16.10.01.2006
3;Rantau Sialang;1610010006;Rantau Sialang;16.10.01.2007
4;Kuang Anyar;1610010007;Kuang Anyar;16.10.01.2008
5;Kasah;1610010009;Kasah;16.10.01.2009
6;Muara Kuang;1610010011;Muara Kuang;16.10.01.1011
7;Tanabang Ilir;1610010012;Tanabang Ilir;16.10.01.2031
8;Seri Kembang;1610010013;Seri Kembang;16.10.01.2013
9;Naga Sari;1610010014;Nagasari;16.10.01.2014
10;Suka Cinta;1610010015;Suka Cinta;16.10.01.2015
11;Kelampadu;1610010016;Kelampadu;16.10.01.2016
12;Sukajadi;1610010017;Sukajadi;16.10.01.2029
13;Rama Kasih;1610010018;Ramakasih;16.10.01.2030
14;Tanabang Ulu;1610010019;Tanabang Ulu;16.10.01.2012
