No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Treweng;5307012001;Tereweng;53.05.14.2010
2;Lalafang;5307012002;Lalafang;53.05.14.2011
3;Nule;5307012003;Nule;53.05.14.2001
4;Kaleb;5307012004;Kaleb;53.05.14.2002
5;Bunga Bali;5307012005;Bungabali;53.05.14.2009
6;Kaera;5307012006;Kaera;53.05.14.2004
7;Lekom;5307012007;Lekom;53.05.14.2008
8;Mawar;5307012008;Mawar;53.05.14.2005
9;Ombay;5307012009;Ombay;53.05.14.2007
10;Merdeka;5307012010;Merdeka;53.05.14.2006
11;Batu;5307012011;Batu;53.05.14.2003
