No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Banyuresmi;3601130007;Banyuresmi;36.01.16.2013
2;Salapraya;3601130008;Salapraya;36.01.16.2012
3;Pamarayan;3601130009;Pamarayan;36.01.16.2001
4;Sampangbitung;3601130010;Sampang Bitung;36.01.16.2014
5;Jiput;3601130011;Jiput;36.01.16.2002
6;Sukacai;3601130012;Sukacai;36.01.16.2003
7;Tenjolahang;3601130013;Tenjolahang;36.01.16.2004
8;Babadsari;3601130014;Babadsari;36.01.16.2015
9;Janaka;3601130015;Janaka;36.01.16.2005
10;Sukamanah;3601130016;Sukamanah;36.01.16.2011
11;Sikulan;3601130018;Sikulan;36.01.16.2006
12;Citaman;3601130019;Citaman;36.01.16.2007
13;Jayamekar;3601130020;Jayamekar;36.01.16.2008
