No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kebon Rejo;3514220001;Kebonrejo;35.14.20.2001
2;Karang Lo;3514220002;Karanglo;35.14.20.2002
3;Rebalas;3514220003;Rebalas;35.14.20.2003
4;Plososari;3514220004;Plososari;35.14.20.2004
5;Grati Tunon;3514220005;Gratitunon;35.14.20.1005
6;Kalipang;3514220006;Kalipang;35.14.20.2006
7;Trewung;3514220007;Trewung;35.14.20.2007
8;Kambingan Rejo;3514220008;Kambinganrejo;35.14.20.2008
9;Karang Kliwon;3514220009;Karangkliwon;35.14.20.2009
10;Kedawung Kulon;3514220010;Kedawungkulon;35.14.20.2010
11;Kedawung Wetan;3514220011;Kedawungwetan;35.14.20.2011
12;Sumber Agung;3514220012;Sumberagung;35.14.20.2012
13;Ranu Klindungan;3514220013;Ranuklindungan;35.14.20.2013
14;Sumber Dawesari;3514220014;Sumberdawesari;35.14.20.2014
15;Cukur Gondang;3514220015;---;---
