No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bebalang;7103040005;Bebalang;71.03.10.2008
2;Batunderang;7103040006;Batunderang;71.03.10.2007
3;Ngalipaeng Dua;7103040007;Ngalipaeng I;71.03.10.2005
4;Ngalipaeng Satu;7103040008;Ngalipaeng I;71.03.10.2005
5;Sowaeng;7103040009;Sowaeng;71.03.10.2004
6;Lapango;7103040010;Lapango;71.03.10.2003
7;Laine;7103040011;Laine;71.03.10.2002
8;Kaluwatu;7103040012;Kaluwatu;71.03.10.2001
9;Mawira;7103040013;Mawira;71.03.10.2009
10;Lapepahe;7103040014;Lapepahe;71.03.10.2011
11;Pindang;7103040015;Pindang;71.03.10.2010
12;Lehimi Tariang;7103040016;Lehimi Tariang;71.03.10.2012
13;Lapango I;7103040017;Lapango I;71.03.10.2013
