No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sumberwono;3516090001;Sumberwono;35.16.10.2002
2;Peterongan;3516090002;Peterongan;35.16.10.2006
3;Kedunguneng;3516090003;Kedunguneng;35.16.10.2003
4;Kutoporong;3516090004;Kutoporong;35.16.10.2004
5;Ngastemi;3516090005;Ngastemi;35.16.10.2005
6;Mojotamping;3516090006;Mojotamping;35.16.10.2017
7;Ngrowo;3516090007;Ngrowo;35.16.10.2015
8;Sumbertebu;3516090008;Sumbertebu;35.16.10.2008
9;Sidomulyo;3516090009;Sidomulyo;35.16.10.2009
10;Puloniti;3516090010;Puloniti;35.16.10.2016
11;Bangsal;3516090011;Bangsal;35.16.10.2007
12;Pacing;3516090012;Pacing;35.16.10.2001
13;Gayam;3516090014;Gayam;35.16.10.2010
14;Pekuwon;3516090015;Pekuwon;35.16.10.2012
15;Salen;3516090016;Salen;35.16.10.2013
16;Mejoyo;3516090017;Mejoyo;35.16.10.2014
17;Tinggarbuntut;3516090018;Tinggarbuntut;35.16.10.2011
