No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mulya Asri;1812030001;Mulyo Asri;18.12.01.1001
2;Candra Kencana;1812030002;Candra Kencana;18.12.01.2011
3;Mulya Kencana;1812030003;Mulya Kencana;18.12.01.2010
4;Pulung Kencana;1812030004;Pulung Kencana;18.12.01.2009
5;Tirta Kencana;1812030005;Tirta Kencana;18.12.01.2008
6;Panaragan Jaya;1812030006;Panaragan Jaya;18.12.01.1007
7;Penumangan;1812030007;Penumangan;18.12.01.2005
8;Penumangan Baru;1812030008;Penumangan Baru;18.12.01.2006
9;Panaragan;1812030009;Panaragan;18.12.01.2002
10;Bandar Dewa;1812030010;Bandar Dewa;18.12.01.2003
11;Menggala Mas;1812030011;Menggala Mas;18.12.01.2004
12;Tunas Asri;1812030013;Tunas Asri;18.12.01.2012
13;Wonokerto;1812030014;Wono Kerto;18.12.01.2013
14;Panaragan Jaya Utama;1812030015;Panaragan Jaya Utama;18.12.01.2014
15;Panaragan Jaya Indah;1812030016;Panaragan Jaya Indah;18.12.01.2015
16;Mulya Jaya;1812030017;Mulya Jaya;18.12.01.2016
17;Tirta Makmur;1812030018;Tirta Makmur;18.12.01.2017
18;Candra Mukti;1812030019;Candra Mukti;18.12.01.2018
19;Candra Jaya;1812030020;Candra Jaya;18.12.01.2019
