No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wilayut;3515100001;Wilayut;35.15.14.2001
2;Kebonagung;3515100002;Kebonagung;35.15.14.2002
3;Anggaswangi;3515100003;Anggaswangi;35.15.14.2003
4;Jumputrejo;3515100004;Jumputrejo;35.15.14.2004
5;Suruh;3515100005;Suruh;35.15.14.2005
6;Pekarungan;3515100006;Pekarungan;35.15.14.2006
7;Pademonegoro;3515100007;Pademonegoro;35.15.14.2007
8;Cangkringsari;3515100008;Cangkringsari;35.15.14.2008
9;Jogosatru;3515100009;Jogosatru;35.15.14.2009
10;Ngaresrejo;3515100010;Ngaresrejo;35.15.14.2010
11;Sambungrejo;3515100011;Sambungrejo;35.15.14.2011
12;Plumbungan;3515100012;Plumbungan;35.15.14.2012
13;Sukodono;3515100013;Sukodono;35.15.14.2013
14;Keloposepuluh;3515100014;Kloposepuluh;35.15.14.2014
15;Masangan Wetan;3515100015;Masanganwetan;35.15.14.2015
16;Suko;3515100016;Suko;35.15.14.2016
17;Masangan Kulon;3515100017;Masangankulon;35.15.14.2017
18;Panjunan;3515100018;Panjunan;35.15.14.2018
19;Bangsri;3515100019;Bangsri;35.15.14.2019
