No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sordang Bolon;1209210001;Sordang Bolon;12.08.30.2007
2;Sayur Matinggi;1209210002;Sayur Matinggi;12.08.30.2005
3;Taratak Nagodang;1209210003;Taratak Nagodang;12.08.30.2006
4;Huta Parik;1209210004;Huta Parik;12.08.30.2002
5;Ujung Padang;1209210005;Ujung Padang;12.08.30.1001
6;Tinjowan;1209210006;Tinjoan;12.08.30.2004
7;Dusun Ulu;1209210007;Dusun Ulu;12.08.30.2003
8;Teluk Lapian;1209210008;Teluk Lapian;12.08.30.2008
9;Tanjung Rapuan;1209210009;Tanjung Rapuan;12.08.30.2009
10;Pagar Bosi;1209210010;Pagar Bosi;12.08.30.2010
11;Bangun Sordang;1209210011;Bangun Sordang;12.08.30.2011
12;Aek Ger Ger;1209210012;---;---
13;Pulo Pitu Marihat;1209210013;Pulo Pitu Marihat;12.08.30.2013
14;Siringan Ringan;1209210014;Siringan Ringan;12.08.30.2014
15;Riah Naposo;1209210015;Riah Na Poso;12.08.30.2015
16;Sei Merbau;1209210016;Sei Merbau;12.08.30.2016
17;Kampung Lalang;1209210017;Kampung Lalang;12.08.30.2017
18;Sordang Baru;1209210018;Sordang Baru;12.08.30.2018
19;Banjar Hulu;1209210019;Banjar Hulu;12.08.30.2019
20;Rawa Masin;1209210020;Rawa Masin;12.08.30.2020
