No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bantar Agung;3210110001;Bantaragung;32.10.21.2001
2;Padaherang;3210110002;Padaherang;32.10.21.2002
3;Lengkongwetan;3210110003;Lengkong Wetan;32.10.21.2010
4;Lengkongkulon;3210110004;Lengkong Kulon;32.10.21.2003
5;Jerukleueut;3210110005;Jerukleueut;32.10.21.2004
6;Sindangwangi;3210110006;Sindangwangi;32.10.21.2005
7;Buahkapas;3210110007;Buahkapas;32.10.21.2006
8;Ujungberung;3210110008;Ujungberung;32.10.21.2007
9;Leuwilaja;3210110009;Leuwilaja;32.10.21.2009
10;Balagedog;3210110010;Balagedog;32.10.21.2008
