No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Boro-boro R;7405090002;Boro-boro R;74.05.08.2004
2;Rambu-rambu Jaya;7405090003;Rambu-rambu Jaya;74.05.08.2005
3;Amoito;7405090005;Amoito;74.05.08.2008
4;Ambaipua;7405090008;Ambaipua;74.05.08.2014
5;Onewila;7405090009;Onewila;74.05.08.2002
6;Ranooha;7405090010;Ranooha;74.05.08.2015
7;Ranomeeto;7405090011;Ranomeeto;74.05.08.1001
8;Kota Bangun;7405090012;Kota Bangun;74.05.08.2017
9;Langgea;7405090013;Langgea;74.05.08.2016
10;Duduria;7405090019;Duduria;74.05.08.2020
11;Laikaaha;7405090020;Laikaha;74.05.08.2019
12;Amoito Siama;7405090021;Amoito Siama;74.05.08.2021
