No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Alam;1208071001;Tanjung Alam;12.09.23.2001
2;Perkebunan Sei Dadap Iii_iv;1208071002;Perkebunan Sei Dadap Iii_iv;12.09.23.2003
3;Bahung Sibatu-batu;1208071003;Bahung Sibatu-batu;12.09.23.2006
4;Sei Alim Hasak;1208071004;Sei Alim Hasak;12.09.23.2007
5;Perkebunan Sei Dadap I_ii;1208071005;Perkebunan Sei Dadap I_ii;12.09.23.2002
6;Sei Kamah Ii;1208071006;Sei Kamah Ii;12.09.23.2005
7;Sei Kamah I;1208071007;Sei Kamah I;12.09.23.2004
8;Tanjung Asri;1208071008;Tanjung Asri;12.09.23.2008
9;Sei Kamah Baru;1208071009;Sei Kamah Baru;12.09.23.2009
10;Pasiran;1208071010;Pasiran;12.09.23.2010
