No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bawarani;5312031001;Bawarani;53.09.18.2001
2;Wogowela;5312031002;Wogowela;53.09.18.2002
3;Watusipi;5312031003;Watu Sipi;53.09.18.2003
4;Boba;5312031004;Boba;53.09.18.2004
5;Boba I;5312031005;Boba;53.09.18.2004
6;Were Ii;5312031006;---;---
7;Were Iii;5312031007;Were Tiga;53.09.18.2006
8;Kezewea;5312031008;Kezewea;53.09.18.2007
9;Nirmala;5312031009;Nirmala;53.09.18.2008
10;Nirmala;5312031009;Nirmala;53.09.18.2008
11;Takatunga;5312031010;Takatunga;53.09.18.2010
12;Sadha;5312031011;Sadha;53.09.18.2009
13;Radamasa;5312031012;Radamasa;53.09.18.2011
14;Radamasa;5312031012;Radamasa;53.09.18.2011
15;Radamasa;5312031012;Radamasa;53.09.18.2011
