No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bangunemo;7201062001;Bangunemo;72.07.17.2002
2;Paisuluno;7201062002;Paisuluno;72.07.17.2003
3;Montop;7201062003;Montop;72.07.17.2004
4;Bolubung;7201062004;Bolubung;72.07.17.2005
5;Bakalinga;7201062005;Bakalinga;72.07.17.2006
6;Sambulangan;7201062006;Sambulangan;72.07.17.2001
7;Koyobunga;7201062007;Koyobunga;72.07.17.2008
8;Sabang;7201062008;Sabang;72.07.17.1009
9;Ombuli;7201062009;Ombuli;72.07.17.2010
10;Luk Panenteng;7201062010;Lukpanenteng;72.07.17.2007
11;Minanga;7201062011;Minanga;72.07.17.2011
12;Mandok;7201062012;Mandok;72.07.17.2012
