No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Silampuyang;1209160001;Silampuyang;12.08.01.2001
2;Silau Manik;1209160002;Silou Manik;12.08.01.2005
3;Silau Malaha;1209160003;Silau Malaha;12.08.01.2016
4;Marihat Baris;1209160004;Marihat Baris;12.08.01.2002
5;Siantar Estate;1209160005;Siantar Estate;12.08.01.2007
6;Rambung Merah;1209160006;Rambung Merah;12.08.01.2004
7;Karang Bangun;1209160007;Karang Bangun;12.08.01.2008
8;Pematang Simalungun;1209160008;Pematang Simalungun;12.08.01.2015
9;Dolok Marlawan;1209160009;Dolok Marlawan;12.08.01.2003
10;Pantoan Maju;1209160010;Pantoan Maju;12.08.01.2014
11;Sejahtera;1209160011;Sejahtera;12.08.01.2006
12;Sitalasari;1209160012;Sitalasari;12.08.01.2010
13;Laras Dua;1209160013;Laras Dua;12.08.01.2012
14;Nusa Harapan;1209160014;Nusa Harapan;12.08.01.2009
15;Lestari Indah;1209160015;Lestari Indah;12.08.01.2011
16;Dolok Hataran;1209160016;Dolok Hataran;12.08.01.2013
17;Pematang Silampuyang;1209160036;Pematang Silampuyang;12.08.01.2017
