No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Punggul;3516100001;Punggul;35.16.09.2001
2;Kalen;3516100002;Kalen;35.16.09.2002
3;Kedunggede;3516100003;Kedunggede;35.16.09.2003
4;Mojokarang;3516100004;Mojokarang;35.16.09.2004
5;Segunung;3516100005;Segunung;35.16.09.2005
6;Talok;3516100006;Talok;35.16.09.2006
7;Sumbersono;3516100007;Sumbersono;35.16.09.2007
8;Sambilawang;3516100008;Sambilawang;35.16.09.2008
9;Jrambe;3516100009;Jrambe;35.16.09.2009
10;Randugenengan;3516100010;Randugenengan;35.16.09.2010
11;Pohkecik;3516100011;Pohkecik;35.16.09.2011
12;Dlanggu;3516100012;Dlanggu;35.16.09.2012
13;Ngembeh;3516100013;Ngembeh;35.16.09.2013
14;Sumberkarang;3516100014;Sumberkarang;35.16.09.2014
15;Kedunglengkong;3516100015;Kedunglengkong;35.16.09.2015
16;Tumapel;3516100016;Tumapel;35.16.09.2016
