No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ulak Kembahang;1610012001;Ulak Kembahang;16.10.15.2001
2;Lubuk Keliat;1610012002;Lubuk Keliat;16.10.15.2002
3;Embacang;1610012003;Embecang;16.10.15.2003
4;Betung I;1610012004;Betung I;16.10.15.2009
5;Kasih Raja;1610012005;Kasi Raja;16.10.15.2004
6;Talang Tengah;1610012006;Talang Tengah Darat;16.10.15.2005
7;Ketiau;1610012007;Ketiau;16.10.15.2007
8;Betung Ii;1610012008;Betung Ii;16.10.15.2006
9;Payalingkung;1610012009;Payalengkang;16.10.15.2008
10;Talang Tengah Laut;1610012010;Talang Tengah Laut;16.10.15.2010
