No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Astanamukti;3209081001;Astana Mukti;32.09.11.2009
2;Pengarengan;3209081002;Pengarengan;32.09.11.2008
3;Japura Lor;3209081003;Japura Lor;32.09.11.2007
4;Beringin;3209081004;Beringin;32.09.11.2006
5;Rawaurip;3209081005;Rawaurip;32.09.11.2005
6;Bendungan;3209081006;Bendungan;32.09.11.2004
7;Pangenan;3209081007;Pangenan;32.09.11.2003
8;Getrakmoyan;3209081008;Getrakmoyan;32.09.11.2001
9;Ender;3209081009;Ender;32.09.11.2002
