No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Alur Langsat;1104012001;Alur Langsat;11.02.15.2003
2;Lawe Tungkal;1104012002;Lawe Tungkal;11.02.15.2008
3;Rumah Luar;1104012003;Rumah Luar;11.02.15.2006
4;Rambah Sayang;1104012005;Rambah Sayang;11.02.15.2004
5;Jambur Damar;1104012006;Jambur Damar;11.02.15.2002
6;Tenembak Alas;1104012007;Tenembak Alas;11.02.15.2007
7;Salim Pinim;1104012008;Salim Pinim I;11.02.15.2001
8;Rutung Mbelang;1104012009;Khutung Mbelang;11.02.15.2011
9;Setambul Jaya;1104012010;Stambul Jaya;11.02.15.2013
10;Alur Nangka;1104012011;Alur Nangke;11.02.15.2014
11;Timang Rasa;1104012012;Timang Rasa;11.02.15.2012
12;Jambur Permata;1104012013;Jambukh Pekhmate;11.02.15.2010
13;Kute Mejile;1104012014;Kute Mejile;11.02.15.2015
14;Salim Pinim Ii;1104012015;Salim Pinim Ii;11.02.15.2009
