No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Selan;1904030001;Sungai Selan;19.04.03.1001
2;Lampur;1904030002;Lampur;19.04.03.2004
3;Kerantai;1904030003;Kerantai;19.04.03.2002
4;Keretak;1904030008;Keretak;19.04.03.2003
5;Sarang Mandi;1904030009;Sarang Mandi;19.04.03.2005
6;Munggu;1904030010;Munggu;19.04.03.2006
7;Kemingking;1904030011;Kemingking;19.04.03.2007
8;Sungai Selan Atas;1904030012;Sungai Selan Atas;19.04.03.2008
9;Ramadhon;1904030013;Romadhon;19.04.03.2010
10;Kerakas;1904030014;Kerakas;19.04.03.2011
11;Keretak Atas;1904030016;Keretak Atas;19.04.03.2013
12;Melabun;1904030017;Melabun;19.04.03.2012
