No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lombonga;7205130001;Lombonga;72.03.12.2007
2;Labean;7205130008;Labean;72.03.12.2006
3;Meli;7205130009;Meli;72.03.12.2008
4;Tambu;7205130010;Tambu;72.03.12.2009
5;Siweli;7205130011;Siweli;72.03.12.2010
6;Sibualong;7205130012;Sibualong;72.03.12.2011
7;Sibayu;7205130013;Sibayu;72.03.12.2012
8;Malino;7205130015;Malino;72.03.12.2015
9;Mapane Tambu;7205130016;Mapane Tambu;72.03.12.2016
10;Tovia Tambu;7205130017;Tovia Tambu;72.03.12.2017
11;Simagaya;7205130018;Simagaya;72.03.12.2021
12;Sipure;7205130019;Sipure;72.03.12.2019
13;Kampung Baru Sibayu;7205130020;Kampung Baru Sibayu;72.03.12.2020
