No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Keakwa;9412021001;Keakwa;91.09.08.2003
2;Tiwaka;9412021002;Tiwaka;91.09.08.2002
3;Atuka;9412021003;Atuka;91.09.08.2001
4;Aikawapuka;9412021004;Aikawapuka;91.09.08.2004
5;Kamora;9412021005;Kamoro;91.09.08.2005
