No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Babang Buyangge;7202040001;Babang Buyangge;72.01.03.2013
2;Kalolos;7202040002;Kalolos;72.01.03.2001
3;Tangkiang;7202040003;Tangkiang;72.01.03.2002
4;Padang;7202040004;Padang;72.01.03.2003
5;Manyula;7202040005;Manyula;72.01.03.2004
6;Uling;7202040006;Uling;72.01.03.2005
7;Kintom;7202040007;Kintom;72.01.03.1006
8;Samadoya;7202040008;Samadoya;72.01.03.2007
9;Dimpalon;7202040009;Dimpalon;72.01.03.2008
10;Solan;7202040010;Solan;72.01.03.2009
11;Mendono;7202040011;Mendono;72.01.03.1010
12;Solan Baru;7202040015;Solan Baru;72.01.03.2015
13;Mondonun;7202040017;Mondonun;72.01.03.1017
14;Dimpalon Baru;7202040019;Dimpalon Baru;72.01.03.2019
