No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Rendang;5107010;Rendang;51.07.01
2;Sidemen;5107020;Sidemen;51.07.02
3;Manggis;5107030;Manggis;51.07.03
4;Karangasem;5107040;Karangasem;51.07.04
5;Abang;5107050;Abang;51.07.05
6;Bebandem;5107060;Bebandem;51.07.06
7;Selat;5107070;Selat;51.07.07
8;Kubu;5107080;Kubu;51.07.08
