No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Seuneubok Bayu;1105132001;Seuneubok Bayu;11.03.15.2009
2;Jambo Reuhat;1105132002;Jambo Reuhat;11.03.15.2002
3;Blang Rambong;1105132003;Blang Rambong;11.03.15.2010
4;Ulee Jalan;1105132004;Ulee Jalan;11.03.15.2007
5;Seuneubok Kandang;1105132005;Seuneubok Kandang;11.03.15.2006
6;Seuneubok Benteng;1105132006;Seuneubok Benteng;11.03.15.2003
7;Seuneubok Pangou;1105132007;Seuneubok Pango;11.03.15.2004
8;Uram Jalan;1105132008;Uram Jalan;11.03.15.2008
9;Jalan Dua;1105132009;Jalan Dua;11.03.15.2001
10;Panton Rayeuk T;1105132010;Panton Rayeuk T;11.03.15.2015
11;Panton Rayeuk A;1105132011;Panton Rayeuk A;11.03.15.2012
12;Panton Rayeuk B;1105132012;Panton Rayeuk B;11.03.15.2013
13;Panton Rayeuk M;1105132013;Panton Rayeuk M;11.03.15.2014
14;Buket Drien;1105132014;Buket Drien;11.03.15.2011
15;Paya Laman;1105132015;Paya Laman;11.03.15.2016
16;Seuneubok Simpang;1105132016;Seuneubok Simpang;11.03.15.2005
