No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Purba Ganda;1209180004;Purba Ganda;12.08.21.2006
2;Kerasaan Ii;1209180005;Kerasaan Ii;12.08.21.2007
3;Kerasaan I;1209180006;Kerasaan I;12.08.21.1009
4;Pardomuan Nauli;1209180007;Pardomuan Nauli;12.08.21.2005
5;Mariah Bandar;1209180008;Mariah Bandar;12.08.21.2003
6;Talun Madear;1209180009;Talun Madear;12.08.21.2002
7;Kandangan;1209180010;Kandangan;12.08.21.2004
8;Purwosari;1209180011;Purwosari;12.08.21.2001
9;Pematang Bandar;1209180012;Pematang Bandar;12.08.21.1010
10;Bandar Manis;1209180013;Bandar Manis;12.08.21.2008
11;Wonorejo;1209180014;Wana Rejo;12.08.21.2011
12;Talun Rejo;1209180015;Talun Rejo;12.08.21.2012
13;Purwodadi;1209180016;Purwodadi;12.08.21.2013
