No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Baolang;5307010026;Baolang;53.05.06.2010
2;Bandar;5307010033;Bandar;53.05.06.2009
3;Madar;5307010034;Madar;53.05.06.2019
4;Bouweli;5307010035;Bouweli;53.05.06.2016
5;Munaseli;5307010040;Munaseli;53.05.06.2011
6;Helandohi;5307010041;Helangdohi;53.05.06.2012
7;B A N A;5307010042;Bana;53.05.06.2014
8;Pandai;5307010043;Pandai;53.05.06.2005
9;Bukitmas;5307010044;Bukit Mas;53.05.06.2017
10;Wailawar;5307010045;Wailawar;53.05.06.2013
11;Kabir;5307010046;Kabir;53.05.06.1001
