No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wutpaga;9429072001;Wutpaga;91.24.29.2006
2;Muli;9429072002;Muli;91.24.29.2001
3;Tinigele;9429072003;Tinigele;91.24.29.2002
4;Wuone;9429072004;Wuone;91.24.29.2003
5;Lauren;9429072005;Luaren;91.24.29.2004
6;Wangun;9429072006;Wangun;91.24.29.2005
