No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bulakan;3672040001;Bulakan;36.72.01.1003
2;Cikerai;3672040002;Cikerai;36.72.01.1004
3;Kalitimbang;3672040003;Kalitimbang;36.72.01.1006
4;Karangasem;3672040004;Karang Asem;36.72.01.1005
5;Cibeber;3672040005;Cibeber;36.72.01.1001
6;Kedaleman;3672040006;Kedaleman;36.72.01.1002
