No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pangi;1102030017;Pangi;11.10.02.2005
2;Tugan;1102030026;Tugan;11.10.02.2021
3;Cibubukan;1102030027;Cibubukan;11.10.02.2019
4;Kain Golong;1102030028;Kain Golong;11.10.02.2002
5;Sukarejo;1102030029;Sukarejo;11.10.02.2006
6;Tuh Tuhan;1102030030;Tuhtuhan;11.10.02.2015
7;Lae Gecih;1102030031;Lae Gecih;11.10.02.2016
8;Siatas;1102030032;Siatas;11.10.02.2004
9;Kuta Kerangan;1102030033;Kuta Kerangan;11.10.02.2003
10;Lipat Kajang;1102030034;Lipat Kajang;11.10.02.2001
11;Tanjung Mas;1102030035;Tanjung Mas;11.10.02.2022
12;Serasah;1102030036;Serasah;11.10.02.2020
13;Ujung Limus;1102030038;Ujung Limus;11.10.02.2007
14;Silatong;1102030039;Silatong;11.10.02.2008
15;Lae Riman;1102030040;Lae Riman;11.10.02.2010
16;Pertabas;1102030041;Pertabas;11.10.02.2009
17;Kuta Tinggi;1102030042;Kuta Tinggi;11.10.02.2014
18;Lae Nipe;1102030043;Lae Nipe;11.10.02.2013
19;Pakiraman;1102030044;Pakiraman;11.10.02.2011
20;Lae Gambir;1102030048;Lae Gambir;11.10.02.2018
21;Kuta Batu;1102030049;Kuta Batu;11.10.02.2012
22;Guha;1102030050;Guha;11.10.02.2017
23;Lipat Kajang Atas;1102030051;Lipat Kajang Atas;11.10.02.2023
24;Sidodadi;1102030052;Sidodadi;11.10.02.2024
25;Pandan Sari;1102030053;Pandan Sari;11.10.02.2025
