No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lubuk Puar;1709041001;Lubuk Puar;17.09.08.2010
2;Punjung;1709041002;Punjung;17.09.08.2004
3;Bajak Iii;1709041003;Bajak Tiga;17.09.08.2002
4;Komering;1709041004;Komering;17.09.08.2001
5;Arga Indah Ii;1709041005;Arga Indah Ii;17.09.08.2006
6;Curup;1709041006;Curup;17.09.08.2007
7;Karang Panggung;1709041007;Karang Panggung;17.09.08.2008
8;Lubuk Pendam;1709041008;Lubuk Pendam;17.09.08.2009
9;Rajak Besi;1709041009;Rajak Besi;17.09.08.2003
10;Susup;1709041010;Susup;17.09.08.2005
11;Pagar Agung;1709041011;Pagar Agung;17.09.08.2012
12;Durian Lebar;1709041012;Durian Lebar;17.09.08.2011
13;Taba Gemantung;1709041013;Taba Gemantung;17.09.08.2014
14;Pungguk Jaya;1709041014;Pungguk Jaya;17.09.08.2013
15;Pagar Besi;1709041015;Pagar Besi;17.09.08.2015
