No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukamaju;1205080013;Suka Maju;12.02.06.2010
2;Sitolu Ompu;1205080019;Sitoluompu;12.02.06.2005
3;Siopat Bahal;1205080020;Siopat Bahal;12.02.06.2006
4;Pasar Sarulla;1205080021;Sarulla;12.02.06.1001
5;Nahornop Marsada;1205080022;Nahornop Marsada;12.02.06.2008
6;Setia;1205080023;Setia;12.02.06.2011
7;Parsaoran Samosir;1205080025;Parsaoran Samosir;12.02.06.2009
8;Pardomuan Nainggolan;1205080026;Pardomuan Nainggolan;12.02.06.2007
9;Parsaoran Nainggolan;1205080027;Parsaoran Nainggolan;12.02.06.2012
10;Pardamean Nainggolan;1205080028;Pardamean Nainggolan;12.02.06.2013
11;Sigurung Gurung;1205080029;Sigurung-gurung;12.02.06.2003
12;Silangkitang;1205080030;Silangkitang;12.02.06.2004
13;Tordolok Nauli;1205080031;Tordolok Nauli;12.02.06.2002
