No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Nanga Kebebu;6110050008;Nanga Kebebu;61.10.02.2007
2;Poring;6110050010;Poring;61.10.02.2005
3;Tanjung Sari;6110050011;Tanjung Sari;61.10.02.2021
4;Tembawang Panjang;6110050012;Tembawang Panjang;61.10.02.2004
5;Paal;6110050013;Paal;61.10.02.2002
6;Tanjung Niaga;6110050014;Tanjung Niaga;61.10.02.2001
7;Sido Mulyo;6110050015;Sidomulyo;61.10.02.2003
8;B A R U;6110050016;Baru;61.10.02.2013
9;Nanga Kayan;6110050021;Nanga Kayan;61.10.02.2008
10;Nusa Pandau;6110050023;Nusa Pandau;61.10.02.2026
11;Tebing Karangan;6110050024;Tebing Karangan;61.10.02.2038
12;Kelakik;6110050025;Kelakik;61.10.02.2032
13;Semadin Lengkong;6110050026;Semadin Lengkong;61.10.02.2033
14;Tanjung Lay;6110050027;Tanjung Lay;61.10.02.2023
15;Labai Mandiri;6110050028;Labai Mandiri;61.10.02.2024
16;Kenual;6110050029;Kenual;61.10.02.2040
17;Tanjung Tengang;6110050030;Tanjung Tengang;61.10.02.2042
