No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Hargomulyo;3521020001;Hargomulyo;35.21.02.2001
2;Giriharjo;3521020002;Giriharjo;35.21.02.2002
3;Setono;3521020003;Setono;35.21.02.2003
4;Wakah;3521020004;Wakah;35.21.02.2004
5;Tawangrejo;3521020005;Tawangrejo;35.21.02.2005
6;Sambirejo;3521020006;Sambirejo;35.21.02.2006
7;Manisharjo;3521020007;Manisharjo;35.21.02.2007
8;Sidomulyo;3521020008;Sidomulyo;35.21.02.2008
9;Ngrambe;3521020009;Ngrambe;35.21.02.2009
10;Babadan;3521020010;Babadan;35.21.02.2010
11;Krandegan;3521020011;Krandegan;35.21.02.2011
12;Pucangan;3521020012;Pucangan;35.21.02.2012
13;Cepoko;3521020013;Cepoko;35.21.02.2013
14;Mendiro;3521020014;Mendiro;35.21.02.2014
