No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tinakin Laut;7211040001;Tinakin Laut;72.11.01.2004
2;Lampa;7211040002;Lampa;72.11.01.2003
3;Lompio;7211040003;Lompio;72.11.01.1005
4;Tano Bonunungan;7211040004;Tano Bununungan;72.11.01.1006
5;Dodung;7211040005;Dodung;72.11.01.1007
6;Potil Pololoba;7211040006;Potil Pololoba;72.11.01.2008
7;Kokini;7211040007;Kokini;72.11.01.2002
8;Dangkalan;7211040008;Dangkalan;72.11.01.2009
9;Lambako;7211040009;Lambako;72.11.01.2001
10;Pasir Putih;7211040010;Pasir Putih;72.11.01.2010
