No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Singkawang Selatan;6172010;Singkawang Selatan;61.72.05
2;Singkawang Timur;6172020;Singkawang Timur;61.72.03
3;Singkawang Utara;6172030;Singkawang Utara;61.72.04
4;Singkawang Barat;6172040;Singkawang Barat;61.72.02
5;Singkawang Tengah;6172050;Singkawang Tengah;61.72.01
