No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kaneyan;7105120001;Kaneyan;71.05.13.2002
2;Koreng;7105120002;Koreng;71.05.13.2003
3;Tumaluntung;7105120003;Tumaluntung;71.05.13.2004
4;Lansot;7105120004;Lansot;71.05.13.2006
5;Rumoong Atas;7105120005;Rumoong Atas;71.05.13.2005
6;Wuwuk;7105120006;Wuwuk;71.05.13.2008
7;Pinamorongan;7105120007;Pinamorongan;71.05.13.2001
8;Wiau Lapi;7105120010;Wiau Lapi;71.05.13.2007
9;Rumoong Atas Dua;7105120014;Rumoong Atas Dua;71.05.13.2014
10;Tumaluntung Satu;7105120015;Tumaluntung Satu;71.05.13.2019
11;Wuwuk Barat;7105120016;Wuwuk Barat;71.05.13.2018
12;Wiau Lapi Barat;7105120017;Wiau Lapi Barat;71.05.13.2020
13;Lansot Timur;7105120018;Lansot Timur;71.05.13.2017
