No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Sekotong;5201010;Sekotong;52.01.07
2;Lembar;5201011;Lembar;52.01.13
3;Gerung;5201020;Gerung;52.01.01
4;Labu Api;5201030;Labuapi;52.01.08
5;Kediri;5201040;Kediri;52.01.02
6;Kuripan;5201041;Kuripan;52.01.15
7;Narmada;5201050;Narmada;52.01.03
8;Lingsar;5201051;Lingsar;52.01.12
9;Gunung Sari;5201060;Gunungsari;52.01.09
10;Batu Layar;5201061;Batu Layar;52.01.14
