No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Taliabu Barat;8208010;Taliabu Barat;82.08.01
2;Taliabu Selatan;8208020;Taliabu Selatan;82.08.07
3;Tabona;8208030;Tabona;82.08.08
4;Taliabu Timur Selatan;8208040;Taliabu Timur Selatan;82.08.06
5;Taliabu Timur;8208050;Taliabu Timur;82.08.05
6;Taliabu Utara;8208060;Taliabu Utara;82.08.04
7;Lede;8208070;Lede;82.08.03
8;Taliabu Barat Laut;8208080;Taliabu Barat Laut;82.08.02
