No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Timbangreja;3328060001;Timbangreja;33.28.06.2001
2;Yamansari;3328060002;Yamansari;33.28.06.2005
3;Lebaksiu Kidul;3328060003;Lebaksiu Kidul;33.28.06.2002
4;Lebaksiu Lor;3328060004;Lebaksiu Lor;33.28.06.2003
5;Kajen;3328060005;Kajen;33.28.06.2004
6;Dukuhlo;3328060006;Dukuhlo;33.28.06.2009
7;Pendawa;3328060007;Pendawa;33.28.06.2010
8;Jatimulyo;3328060008;Jatimulya;33.28.06.2011
9;Lebak Goah;3328060009;Lebakgowah;33.28.06.2008
10;Kesuben;3328060010;Kesuben;33.28.06.2006
11;Balaradin;3328060011;Balaradin;33.28.06.2007
12;Kambangan;3328060012;Kambangan;33.28.06.2012
13;Tegalandong;3328060013;Tegalandong;33.28.06.2014
14;Dukuhdamu;3328060014;Dukuhdamu;33.28.06.2015
15;Slarang Kidul;3328060015;Slarangkidul;33.28.06.2013
