No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kakupang;8204051001;Kukupang;82.04.15.2009
2;Marikapal;8204051002;Marikapal;82.04.15.2008
3;Bisori;8204051003;Bisori;82.04.15.2007
4;Doko;8204051004;Doko;82.04.15.2006
5;Palamea;8204051005;Palamea;82.04.15.2005
6;Arumamang;8204051006;Arumamang;82.04.15.2004
7;Lata Lata;8204051007;Lata Lata;82.04.15.2002
8;Sidanga;8204051008;Sidanga;82.04.15.2001
9;Sengga Baru;8204051009;Sengga Baru;82.04.15.2003
10;Imbu Imbu;8204051010;Imbu Imbu;82.04.15.2010
