No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Suka Sari;1707020010;Suka Sari;17.07.04.2014
2;Kutai Donok;1707020011;Kutai Donok;17.07.04.2001
3;Mangkurajo;1707020012;Mangkurajo;17.07.04.2016
4;T E S;1707020013;Tes;17.07.04.1002
5;Taba Anyar;1707020014;Taba Anyar;17.07.04.1003
6;Turan Tiging;1707020015;Turan Tiging;17.07.04.2013
7;Mubai;1707020016;Mubai;17.07.04.1004
8;Turan Lalang;1707020017;Turan Lalang;17.07.04.1005
9;Tik Jeniak;1707020026;Tik Jeniak;17.07.04.2018
10;Manai Blau;1707020027;Manai Blau;17.07.04.2019
