No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tebing Tinggi Uleh;1509050017;Tebing Tinggi Uleh;15.08.01.2006
2;Bukit Kemang;1509050018;Bukit Kemang;15.08.01.2007
3;Rambah;1509050019;Rambah;15.08.01.2005
4;Pedukun;1509050020;Pedukun;15.08.01.2001
5;Lubuk Niur;1509050021;Lubuk Niur;15.08.01.2002
6;Tanah Tumbuh;1509050022;Tanah Tumbuh;15.08.01.2004
7;Teluk Kecimbung;1509050023;Teluk Kecimbung;15.08.01.2003
8;Panjang;1509050024;Panjang;15.08.01.2008
9;Perenti Luweh;1509050025;Perenti Luweh;15.08.01.2009
10;Koto Jayo;1509050027;Koto Jayo;15.08.01.2016
11;Renah Jelmu;1509050028;Renah Jelmu;15.08.01.2015
