No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mapenduma;9429040002;Mapenduma;91.24.02.2001
2;Duma;9429040010;Duma;91.24.02.2005
3;Yoe;9429040011;Yoe;91.24.02.2006
4;Palsam;9429040012;Palsam;91.24.02.2007
5;Endumu;9429040013;Endumu;91.24.02.2008
6;Litkui;9429040014;Litkui;91.24.02.2009
7;Nowomlusu;9429040015;Nowomlusu;91.24.02.2010
8;Kelapa Dua;9429040016;Kelapa Dua;91.24.02.2011
9;Dumdum;9429040017;Dumdum;91.24.02.2012
10;Lunggadumu;9429040018;Lunggadumu;91.24.02.2013
