No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dekai;9416013001;Dekai;91.13.09.2001
2;Kuaserama;9416013002;Kuaserama;91.13.09.2002
3;Moruku;9416013003;Maruku;91.13.09.2003
4;Massi;9416013004;Massi;91.13.09.2004
5;Keikey;9416013005;Keikey;91.13.09.2005
6;Kuari;9416013006;Kuari;91.13.09.2006
7;Muara;9416013007;Muara;91.13.09.2007
8;Kiribun;9416013008;Kiribun;91.13.09.2008
9;Kokamu;9416013009;Kokamu;91.13.09.2009
10;Tomon I;9416013010;Tomon I;91.13.09.2010
11;Sokamu;9416013011;Sokamu;91.13.09.2011
12;Tomon Ii;9416013012;Tomon Ii;91.13.09.2012
