No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Selemadeg;5102010;Selemadeg;51.02.01
2;Selemadeg Timur;5102011;Salamadeg Timur;51.02.02
3;Selemadeg Barat;5102012;Salemadeg Barat;51.02.03
4;Kerambitan;5102020;Kerambitan;51.02.04
5;Tabanan;5102030;Tabanan;51.02.05
6;Kediri;5102040;Kediri;51.02.06
7;Marga;5102050;Marga;51.02.07
8;Baturiti;5102060;Baturiti;51.02.09
9;Penebel;5102070;Penebel;51.02.08
10;Pupuan;5102080;Pupuan;51.02.10
