No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Alue Keumiki;1118050001;Alue Keumiki;11.18.02.2029
2;Lhok Gajah;1118050002;Lhok Gajah;11.18.02.2028
3;Blang Rheue;1118050003;Blang Rheue;11.18.02.2026
4;Cot Seutui;1118050004;Cot Seutui;11.18.02.2027
5;Meunasah Mesjid;1118050005;Meunasah Mesjid;11.18.02.2025
6;Blang Cari;1118050006;Blang Cari;11.18.02.2030
7;Bidok;1118050007;Bidok;11.18.02.2020
8;Balee Ulim;1118050008;Balee Ulim;11.18.02.2013
9;Pantang Cot Baloi;1118050009;Pantang Cot Baloi;11.18.02.2021
10;Nangrhoe Barat;1118050010;Nangrhoe Barat;11.18.02.2023
11;Reuleut;1118050011;Reuleut;11.18.02.2002
12;Sambongan Baro;1118050012;Sambungan Baro;11.18.02.2003
13;Dayah Baroh;1118050013;Dayah Baroh;11.18.02.2001
14;Meunasah Pupu;1118050014;Meunasah Pupu;11.18.02.2022
15;Nangrhoe Timu;1118050015;Nangrhoe Timu;11.18.02.2024
16;Meunasah Kumbang;1118050016;Meunasah Kumbang;11.18.02.2015
17;Mesjid Ulim Tunong;1118050017;Mesjid Ulim Tunong;11.18.02.2017
18;Siblah Coh;1118050018;Siblah Coh;11.18.02.2019
19;Pulo Ulim;1118050019;Pulo Ulim;11.18.02.2018
20;Grong Grong Capa;1118050020;Grong Grong Capa;11.18.02.2014
21;Tanjong Ulim;1118050021;Tanjong Ulim;11.18.02.2016
22;Meunasah Krueng;1118050022;Meunasah Krueng;11.18.02.2005
23;Keude Ulim;1118050023;Keude Ulim;11.18.02.2011
24;Dayah Lubue;1118050024;Dayah Leubue;11.18.02.2009
25;Mesjid Ulim Baroh;1118050025;Mesjid Ulim Baroh;11.18.02.2007
26;Meunasah Bueng;1118050026;Meunasah Bueng;11.18.02.2012
27;Geulanggang;1118050027;Geulanggang;11.18.02.2006
28;Tijien Husen;1118050028;Tijien Husen;11.18.02.2004
29;Pulo Lhok;1118050029;Pulo Lhok;11.18.02.2008
30;Tijien Daboh;1118050030;Tijien Daboh;11.18.02.2010
