No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Kapiraya;9436010;Kapiraya;91.28.05
2;Tigi Barat;9436020;Tigi Barat;91.28.04
3;Tigi;9436030;Tigi;91.28.01
4;Tigi Timur;9436040;Tigi Timur;91.28.02
5;Bowobado;9436050;Bowobado;91.28.03
