No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Geneng;3314140001;Geneng;33.14.14.2001
2;Jeruk;3314140002;Jeruk;33.14.14.2002
3;Sunggingan;3314140003;Sunggingan;33.14.14.2003
4;Girimargo;3314140004;Girimargo;33.14.14.2004
5;Doyong;3314140005;Doyong;33.14.14.2005
6;Soko;3314140006;Soko;33.14.14.2006
7;Brojol;3314140007;Brojol;33.14.14.2007
8;Bagor;3314140008;Bagor;33.14.14.2008
9;Gilirejo;3314140009;Gilirejo;33.14.14.2009
10;Gilirejo Baru;3314140010;Gilirejo Baru;33.14.14.2010
